AK-08,-5.192406233644306,103.04838328972463,-5.190006233644306,103.04928328972463
AK-09,-4.841282792055383,102.11205411215577,-4.838882792055383,102.11295411215578
AK-10,-4.49015935046646,101.17572493458692,-4.48775935046646,101.17662493458693
AK-23,-4.139035908877537,100.23939575701809,-4.136635908877537,100.24029575701809
AK-02,-5.720342723878137,106.30895706882195,-5.7188427238781365,106.31165706882196
AK-03,-4.846185447756273,105.8233141376439,-4.844685447756273,105.82601413764391
AK-07,-3.97202817163441,105.33767120646587,-3.97052817163441,105.34037120646587
AK-08,-3.0978708955125467,104.85202827528782,-3.0963708955125466,104.85472827528783
AK-09,-2.2237136193906837,104.36638534410977,-2.2222136193906836,104.36908534410978
AK-10,-1.3495563432688202,103.88074241293172,-1.3480563432688202,103.88344241293173
AK-23,-0.4753990671469568,103.39509948175368,-0.47389906714695673,103.39779948175368
AK-02,-5.682633522538175,107.21110294430291,-5.683133522538175,107.2122029443029
AK-03,-4.772267045076351,107.62490588860581,-4.772767045076351,107.6260058886058
AK-08,-3.861900567614527,108.03870883290871,-3.8624005676145265,108.0398088329087
AK-09,-2.9515340901527023,108.45251177721161,-2.952034090152702,108.4536117772116
AK-10,-2.041167612690878,108.86631472151451,-2.041667612690878,108.8674147215145
AK-23,-1.1308011352290537,109.28011766581741,-1.1313011352290534,109.28121766581741
AK-02,-5.706283198765523,106.33704726335779,-5.7049831987655235,106.33954726335779
AK-03,-4.819066397531047,105.87569452671556,-4.817766397531047,105.87819452671556
AK-08,-3.9318495962965705,105.41434179007335,-3.930549596296571,105.41684179007335
AK-09,-3.044632795062094,104.95298905343112,-3.0433327950620943,104.95548905343112
AK-10,-2.157415993827618,104.49163631678891,-2.156115993827618,104.49413631678891
AK-23,-1.2701991925931413,104.0302835801467,-1.2688991925931417,104.0327835801467
AK-02,-5.678388451379482,107.20703846605286,-5.678788451379482,107.20793846605287
AK-03,-4.764576902758965,107.61317693210572,-4.764976902758965,107.61407693210572
AK-08,-3.8507653541384474,108.01931539815858,-3.8511653541384474,108.02021539815858
AK-09,-2.93695380551793,108.42545386421145,-2.93735380551793,108.42635386421145
AK-10,-2.0231422568974127,108.83159233026431,-2.0235422568974126,108.83249233026432
AK-23,-1.1093307082768948,109.23773079631717,-1.1097307082768948,109.23863079631717
AK-02,-5.818642700798294,107.43503779025923,-5.819542700798293,107.43613779025922
AK-08,-5.044685401596587,108.06827558051847,-5.045585401596587,108.06937558051847
AK-09,-4.270728102394882,108.7015133707777,-4.271628102394882,108.7026133707777
AK-10,-3.4967708031931752,109.33475116103695,-3.497670803193175,109.33585116103694
AK-02,-6.063501059995099,107.650898304004,-6.0659010599951,107.65239830400401
AK-10,-5.533502119990199,108.49889660800802,-5.535902119990199,108.50039660800803
AK-02,-6.437909498893683,107.79184063191677,-6.442909498893683,107.79264063191677
AK-03,-6.279918997787366,108.77928126383352,-6.284918997787366,108.78008126383352
AK-08,-6.121928496681049,109.7667218957503,-6.126928496681049,109.76752189575029
AK-09,-5.963937995574732,110.75416252766705,-5.9689379955747315,110.75496252766705
AK-10,-5.805947494468414,111.74160315958382,-5.810947494468414,111.74240315958382
AK-23,-5.647956993362097,112.72904379150057,-5.652956993362097,112.72984379150057
AK-02,-7.182138193720855,107.61893347120548,-7.182838193720855,107.61843347120548
AK-08,-7.763376387441709,108.43266694241096,-7.764076387441709,108.43216694241096
AK-10,-8.344614581162563,109.24640041361644,-8.345314581162564,109.24590041361644
AK-23,-8.925852774883419,110.06013388482192,-8.926552774883419,110.05963388482192
AK-02,-7.57912104408235,107.01553787225295,-7.580221044082349,107.01043787225295
AK-08,-8.556642088164699,107.2263757445059,-8.557742088164698,107.2212757445059
AK-10,-9.534163132247048,107.43721361675887,-9.535263132247048,107.43211361675887
AK-23,-10.511684176329398,107.64805148901182,-10.512784176329397,107.64295148901182
AK-02,-7.497127190999121,107.24681359550155,-7.497527190999122,107.24601359550155
AK-03,-8.391554381998242,107.69402719100309,-8.391954381998243,107.69322719100309
AK-10,-9.285981572997365,108.14124078650464,-9.286381572997364,108.14044078650464
AK-02,-6.135212279580289,107.6825879163467,-6.136912279580288,107.6834879163467
AK-10,-5.667324559160577,108.56637583269341,-5.669024559160577,108.56727583269341
AK-02,-5.969092747139791,107.57163023561779,-5.972492747139791,107.57443023561778
AK-10,-5.3333854942795815,108.34356047123556,-5.336785494279582,108.34636047123556
AK-02,-5.864905853752391,107.47146473162195,-5.86850585375239,107.47546473162195
AK-10,-5.121611707504782,108.1404294632439,-5.12521170750478,108.14442946324391
AK-02,-5.974918553003878,107.57746175162723,-5.979518553003878,107.58126175162722
AK-10,-5.338037106007755,108.34842350325445,-5.342637106007755,108.35222350325445
AK-02,-5.866041005165155,107.47133054306926,-5.869741005165155,107.47553054306925
AK-10,-5.11568201033031,108.13236108613852,-5.11938201033031,108.13656108613851
AK-02,-7.568783298050434,107.13072776601707,-7.569483298050434,107.12862776601708
AK-10,-8.517466596100867,107.44695553203415,-8.518166596100867,107.44485553203415
AK-02,-6.657811660511109,107.81171483376671,-6.6605116605111085,107.81161483376671
AK-10,-6.694823321022216,108.81102966753345,-6.697523321022216,108.81092966753344
AK-02,-7.614330168044187,106.94741320473413,-7.614630168044187,106.94521320473415
AK-10,-8.605160336088375,107.08252640946826,-8.605460336088374,107.08032640946827
AK-02,-6.866335625043936,107.78024250014343,-6.867135625043936,107.78004250014342
AK-10,-7.108871250087872,108.75038500028687,-7.109671250087872,108.75018500028686
AK-02,-7.4566502943403075,107.36460019622153,-7.457050294340307,107.36400019622153
AK-10,-8.288700588680614,107.91930039244306,-8.289100588680615,107.91870039244306
AK-02,-7.249695047553748,106.02843119055642,-7.249195047553748,106.02803119055642
AK-10,-7.874390095107495,105.24756238111284,-7.8738900951074955,105.24716238111284
AK-02,-6.734931526073304,105.81501626532621,-6.732231526073304,105.81471626532621
AK-10,-6.845363052146608,104.82113253065242,-6.842663052146608,104.82083253065242
AK-02,-7.540945030016912,106.41468070141816,-7.540645030016912,106.41398070141817
AK-10,-8.460090060033824,106.02076140283631,-8.459790060033823,106.02006140283632
AK-02,-6.968814355825061,105.87015123927684,-6.966114355825061,105.86915123927683
AK-10,-7.316128711650122,104.93240247855368,-7.313428711650122,104.93140247855368
AK-02,-7.311331828188817,106.08551267896819,-7.308831828188817,106.08311267896819
AK-10,-8.003863656377634,105.36412535793637,-8.001363656377634,105.36172535793638
AK-02,-7.1307957554289265,105.9470070742883,-7.126795755428927,105.94460707428829
AK-10,-7.645291510857852,105.0895141485766,-7.641291510857853,105.08711414857659
AK-02,-7.515160518823768,106.37216641960731,-7.514160518823768,106.37006641960731
AK-10,-8.418021037647536,105.94223283921463,-8.417021037647537,105.94013283921461
AK-02,-7.3690688023526665,106.14747686463926,-7.365968802352667,106.14387686463927
AK-10,-8.126837604705333,105.49495372927852,-8.123737604705333,105.49135372927853
AK-02,-7.556883298051019,106.48017223398469,-7.55638329805102,106.47867223398468
AK-10,-8.505566596102039,106.16394446796936,-8.50506659610204,106.16244446796935
AK-02,-6.325533676007283,105.83553449842907,-6.323833676007283,105.83603449842907
AK-10,-6.043367352014567,104.87616899685814,-6.041667352014565,104.87666899685814
AK-02,-5.9881784480702995,106.00908166117584,-5.986778448070299,106.01018166117584
AK-10,-5.370356896140599,105.2227633223517,-5.368956896140599,105.22386332235169
AK-02,-7.051813595499163,105.90207280899968,-7.051013595499163,105.90167280899968
AK-03,-6.198680701425618,105.8826549699799,-6.197980701425617,105.88295496997989
AK-23,-5.804761402851236,104.96350993995978,-5.804061402851236,104.96380993995977
AK-03,-6.5919,105.8021,-6.5912,105.8021
AK-23,-6.5919,104.8021,-6.5912,104.8021
AK-03,-6.975815384616985,105.87902307692374,-6.974615384616985,105.87852307692374
AK-23,-7.360430769233971,104.95594615384748,-7.359230769233971,104.95544615384748
AK-03,-6.315278872094243,105.84007605236157,-6.314578872094243,105.84027605236157
AK-23,-6.040557744188486,104.87855210472314,-6.0398577441884855,104.87875210472315
AK-03,-5.821078720399455,106.16161560033932,-5.820578720399455,106.16221560033932
AK-03,-5.756749705665756,106.24769980376938,-5.756349705665757,106.24829980376937
AK-03,-5.592506793532217,106.71246425395834,-5.592406793532217,106.71356425395835
AK-03,-5.651970822430956,107.15522344158839,-5.652270822430955,107.15602344158839
AK-03,-6.671645479856466,107.80144575824465,-6.675245479856467,107.80114575824464
AK-03,-6.646175258012959,107.80314227327762,-6.649875258012959,107.80294227327762
AK-09,-6.700150516025919,108.80168454655524,-6.703850516025919,108.80148454655524
AK-23,-6.754125774038878,109.80022681983284,-6.757825774038878,109.80002681983285
AK-03,-6.17510296367094,107.71001870220138,-6.17850296367094,107.71161870220138
AK-09,-5.74930592734188,108.61483740440276,-5.75270592734188,108.61643740440276
AK-03,-5.74856801641939,106.28938066109083,-5.74596801641939,106.29368066109083
AK-09,-4.892836032838779,105.77196132218167,-4.890236032838779,105.77626132218167
AK-03,-7.420931920518442,107.38456234436418,-7.423731920518442,107.3805623443642
AK-09,-8.240163841036885,107.95802468872836,-8.242963841036884,107.95402468872837
AK-03,-5.957522551805815,107.56960913537357,-5.9608225518058156,107.57240913537356
AK-03,-6.053099803770981,107.64195029433532,-6.053999803770981,107.64255029433532
AK-03,-7.2594913734566555,106.0512433976353,-7.257391373456656,106.0494433976353
AK-03,-7.525745030016912,107.20261929858184,-7.526045030016912,107.20191929858184
AK-06,-8.444890060033824,107.59653859716369,-8.445190060033823,107.59583859716369
AK-09,-9.364035090050734,107.99045789574552,-9.364335090050735,107.98975789574553
AK-11,-10.283180120067648,108.38437719432737,-10.283480120067647,108.38367719432738
AK-03,-7.4389502943397385,106.25329980377762,-7.438550294339738,106.25269980377762
AK-06,-8.271000588679478,105.69859960755524,-8.270600588679477,105.69799960755523
AK-09,-9.103050883019216,105.14389941133285,-9.102650883019216,105.14329941133285
AK-11,-9.935101177358955,104.58919921511045,-9.934701177358953,104.58859921511045
AK-03,-7.59644949366089,106.94882135623925,-7.59654949366089,106.94812135623926
AK-06,-8.58639898732178,107.09024271247849,-8.58649898732178,107.08954271247849
AK-09,-9.57634848098267,107.23166406871773,-9.576448480982672,107.23096406871774
AK-11,-10.566297974643561,107.37308542495698,-10.56639797464356,107.37238542495699
AK-03,-7.147357591314038,105.9655215246238,-7.145957591314038,105.9646215246238
AK-06,-7.688115182628076,105.1243430492476,-7.686715182628076,105.1234430492476
AK-09,-8.228872773942115,104.28316457387139,-8.227472773942115,104.28226457387139
AK-11,-8.769630365256152,103.44198609849518,-8.768230365256152,103.44108609849518
AK-03,-7.6052,106.8058,-7.6052,106.8051
AK-06,-8.6052,106.8058,-8.6052,106.8051
AK-09,-9.6052,106.8058,-9.6052,106.8051
AK-11,-10.6052,106.8058,-10.6052,106.8051
AK-03,-6.828024801501657,105.83024149342802,-6.824524801501657,105.82944149342802
AK-06,-7.050849603003315,104.85538298685604,-7.047349603003315,104.85458298685604
AK-09,-7.273674404504972,103.88052448028407,-7.2701744045049725,103.87972448028407
AK-11,-7.49649920600663,102.90566597371209,-7.49299920600663,102.90486597371209
AK-03,-7.5798059289848565,107.01240764446476,-7.580805928984856,107.00770764446476
AK-06,-8.557911857969712,107.22051528892952,-8.558911857969711,107.21581528892952
AK-09,-9.536017786954568,107.42862293339428,-9.537017786954568,107.42392293339428
AK-03,-7.48893153528017,107.26280699467053,-7.49003153528017,107.26070699467053
AK-03,-7.436250294340307,106.24199980377847,-7.435850294340307,106.24139980377846
AK-06,-8.268300588680614,105.68729960755694,-8.267900588680615,105.68669960755693
AK-08,-9.100350883020921,105.1325994113354,-9.09995088302092,105.1319994113354
AK-09,-9.932401177361228,104.57789921511386,-9.932001177361228,104.57729921511385
AK-23,-10.764451471701534,104.02319901889233,-10.764051471701535,104.02259901889232
AK-05,-6.553684405249355,107.80407361370585,-6.554514405249355,107.80410561370586
AK-05,-6.740779860629473,107.79387425525373,-6.743517860629473,107.79346525525372
AK-05,-6.434594063191787,107.79136338338255,-6.439872063191786,107.79222538338254
AK-05,-7.333327658152652,107.48631364207529,-7.333885658152652,107.48571364207528
AK-05,-7.572360455877913,107.04480788953146,-7.573919455877913,107.03850488953147
AK-05,-7.4673920913673895,107.30151365481123,-7.46846909136739,107.29966365481123
AK-05,-7.224250019425066,106.01194620551256,-7.223249019425065,106.01115520551255
AK-05,-6.919571519061516,105.84710529155555,-6.913564519061516,105.84510229155555
AK-05,-6.317354396004339,105.83372122497117,-6.314730396004339,105.83448622497116
AK-05,-5.743013476670001,106.27033417015093,-5.741340476670001,106.27305217015093
AK-05,-5.711964978351077,107.27039046501474,-5.7124719783510765,107.27133446501475
AK-05,-5.6795694670799275,106.39220228624323,-5.678390467079927,106.39485628624324
AK-05,-5.723682981421635,107.29636641134144,-5.724912981421635,107.29852241134144
AK-05,-5.891090778499588,106.09122062193777,-5.889797778499587,106.09249662193776
AK-05,-5.59221,106.804267,-5.59221,106.804816
AK-05,-5.595918605718898,106.71877265231166,-5.595842605718898,106.71965265231165
AK-05,-6.54809324600412,105.80666626471307,-6.54723124600412,105.80670426471308
AK-05,-5.591285508916745,106.80053614938659,-5.591272508916745,106.80303714938658
AK-05,-5.893023287414582,107.52410292753295,-5.893429287414582,107.52449892753296
AK-05,-5.59227588510231,106.84357949101195,-5.59247888510231,106.84938449101195
AK-05,-5.64385502284371,106.4962043310177,-5.64347402284371,106.4973393310177
AK-05,-6.00728556695846,106.0039622977104,-6.00666456695846,106.0044092977104
AK-05,-5.604211888821498,106.65318782805831,-5.604110888821498,106.65379982805831
AK-05,-6.697095180476824,105.82229912311858,-6.693635180476823,105.82192912311858
AK-05,-6.409270553726098,107.80028425576809,-6.412730553726099,107.80091025576809
AK-05,-5.634248574269818,106.5252075343767,-5.633754574269818,106.52682753437671
AK-05,-6.562563092086361,105.81888993778459,-6.56162509208636,105.8189159377846
AK-05,-5.590008327334041,106.85527704866067,-5.590635327334041,106.87232904866066
AK-05,-5.920867366712656,106.09240498517207,-5.9199043667126565,106.09327198517207
AK-05,-5.590112521651079,106.78923025335614,-5.589884521651079,106.79405325335614
AK-05,-5.811724545389094,106.2118282791007,-5.809822545389094,106.2141762791007
AK-05,-5.633111148906597,106.54303960446576,-5.631591148906597,106.54786260446576
AK-05,-5.630443574966298,107.14536156885211,-5.631887574966299,107.15000556885211
AK-05,-7.259697977831943,107.59281611129515,-7.260483977831942,107.59210111129515
AK-05,-6.062034612404038,107.70314141759421,-6.064595612404038,107.70472341759421
AK-05,-5.6083659979734986,107.04401845299078,-5.609531997973499,107.05004145299078
AK-05,-5.655540251248408,106.50735142518151,-5.653588251248408,106.51253142518152
AK-06,-6.055748721844763,107.65217015715348,-6.057448721844763,107.65327015715347
AK-06,-6.748011303087695,107.80279017788197,-6.752711303087696,107.80209017788198
AK-06,-7.396123707614275,107.42517319299095,-7.398523707614275,107.42207319299095
AK-06,-7.314906781185763,106.10279321881266,-7.313706781185763,106.10159321881267
AK-06,-7.4909176431557345,107.25902291887418,-7.4924176431557346,107.25612291887418
AK-08,-8.379135286311469,107.71844583774836,-8.380635286311469,107.71554583774837
AK-09,-9.267352929467204,108.17786875662254,-9.268852929467204,108.17496875662255
AK-23,-10.155570572622938,108.63729167549673,-10.157070572622938,108.63439167549673
AK-07,-6.63982358629903,105.79839682563019,-6.627023586299029,105.79779682563019
AK-07,-6.624274775070155,105.79767176506242,-6.617474775070156,105.79737176506242
AK-07,-6.024222113340729,105.96069452029771,-6.020722113340728,105.9629945202977
AK-07,-5.737849705660792,106.24399980377682,-5.736849705660792,106.24549980377682
AK-07,-5.959189239154076,106.0075760108925,-5.957889239154076,106.0085760108925
AK-07,-6.09350017696014,105.92072890008043,-6.09220017696014,105.92142890008044
AK-07,-5.7481083031397215,107.37684551671346,-5.750708303139722,107.38054551671345
AK-07,-5.64042330911421,106.43420932364722,-5.63982330911421,106.43570932364723
AK-07,-5.59488283166643,107.03613933372559,-5.595282831666431,107.03783933372559
AK-07,-7.01591359551108,107.70322719099435,-7.01611359551108,107.70312719099435
AK-07,-7.549480675691188,106.61258386486315,-7.5493806756911885,106.61208386486315
AK-07,-7.482611548620183,106.40206153394638,-7.482211548620183,106.40116153394638
AK-07,-7.490035375137343,107.19535700005984,-7.490835375137344,107.19345700005985
AK-07,-7.178910760851629,107.59802398910311,-7.1802107608516295,107.5970239891031
AK-07,-7.175096502879888,107.60093190062007,-7.183396502879888,107.59463190062007
AK-07,-6.98785590409311,107.71060932451486,-6.99075590409311,107.70930932451486
AK-07,-6.552300948398524,107.79636775446437,-6.562500948398524,107.79666775446437
AK-07,-7.5701341251023795,106.58959579164464,-7.569434125102379,106.58629579164464
AK-07,-6.541262383061549,107.79255233887812,-6.54326238306155,107.79265233887811
AK-07,-7.12319893999421,107.64189830401068,-7.12399893999421,107.64139830401069
AK-07,-7.394,107.3934,-7.394299999999999,107.393
AK-07,-7.5943,106.793,-7.5943,106.7927
AK-07,-7.555823947640454,106.51797887210132,-7.555623947640455,106.51727887210133
AK-07,-6.815721103589955,107.76713285579123,-6.817921103589955,107.76663285579123
AK-07,-5.631536178762151,107.05461740579167,-5.632136178762151,107.05681740579168
AK-08,-6.7643129963791315,107.79000065826,-6.781412996379132,107.78660065826
AK-08,-6.861121127899849,107.76732394764012,-6.863221127899848,107.76672394764012
AK-08,-5.7202568578771,107.30133893835956,-5.7206568578771,107.30203893835956
AK-08,-6.619189126637471,107.80544117914548,-6.622489126637471,107.80534117914549
AK-08,-7.5922,106.8058,-7.5922,106.8049
AK-08,-6.726117896002014,107.79589243041025,-6.7298178960020145,107.79539243041025
AK-08,-5.799142167022792,106.19544989242921,-5.797842167022792,106.19714989242921
AK-09,-5.004784334045584,105.58799978485843,-5.003484334045584,105.58969978485842
AK-08,-6.509154520143533,105.80805424175534,-6.505554520143533,105.80835424175535
AK-09,-6.426109040287067,104.81150848351069,-6.422509040287067,104.8118084835107
AK-08,-6.3637404933008845,105.83050880430547,-6.355940493300885,105.83230880430547
AK-09,-6.1388809866017695,104.85611760861093,-6.13108098660177,104.85791760861093
AK-08,-5.583224899163781,106.87629826284908,-5.583524899163781,106.88059826284908
AK-08,-5.60596714420878,107.03262110359003,-5.60646714420878,107.03482110359002
AK-08,-7.5567328557912194,106.59157889640997,-7.556232855791221,106.58937889640998
AK-23,-8.53186571158244,106.36995779281995,-8.53136571158244,106.36775779281996
AK-08,-6.507228314487468,105.8137322455431,-6.504528314487468,105.81393224554309
AK-08,-6.787929088727993,105.83339758592197,-6.786529088727993,105.83309758592198
AK-08,-6.357160870253954,105.8353638617496,-6.350060870253953,105.8369638617496
AK-08,-7.529265501571294,106.53033367600852,-7.528265501571295,106.52693367600853
AK-09,-6.766600013946679,107.78936256915455,-6.77850001394668,107.78696256915455
AK-09,-6.805659506699115,107.78109119569454,-6.813459506699115,107.77929119569454
AK-23,-7.03051901339823,108.75548239138908,-7.03831901339823,108.75368239138908
AK-09,-5.630773714779645,107.09224788556901,-5.631073714779644,107.093247885569
AK-23,-4.672947429559289,107.379595771138,-4.673247429559289,107.38059577113799
AK-09,-6.6512782861528175,107.80395257848303,-6.654478286152818,107.80375257848304
AK-23,-6.713656572305635,108.80200515696606,-6.716856572305636,108.80180515696607
AK-09,-7.587993206467783,106.89623574604165,-7.588093206467783,106.89513574604165
AK-23,-8.583886412935566,106.98677149208329,-8.583986412935566,106.98567149208328
AK-09,-6.010957854816304,107.61190290872409,-6.018957854816304,107.61780290872409
AK-09,-6.241109323645997,107.7414766908853,-6.249609323645997,107.7448766908853
AK-09,-7.328106781199109,107.52350678117399,-7.3283067811991085,107.52330678117399
AK-09,-6.966405393417215,105.87767283664473,-6.957705393417215,105.87447283664474
AK-09,-7.201485836160003,106.00485664340854,-7.195585836160004,106.00055664340854
AK-11,-7.790471672320006,105.1967132868171,-7.7845716723200065,105.1924132868171
AK-09,-6.38309998605332,105.82643743084546,-6.3711999860533215,105.82883743084545
AK-10,-5.806366528792602,107.39573819371816,-5.807366528792603,107.39713819371816
AK-10,-5.650957499854669,106.57336437496366,-5.650857499854669,106.57376437496366
AK-10,-6.173786404487332,107.71072719099355,-6.173986404487332,107.71082719099356
AK-10,-7.328306781197538,107.52350678117556,-7.328506781197539,107.52330678117555
AK-10,-7.328506781181314,106.10909321880821,-7.328206781181314,106.10879321880822
AK-10,-7.434833471207398,106.23466180628184,-7.4338334712073975,106.23326180628183
AK-11,-6.2411093236466355,107.74147669088556,-6.246109323646635,107.74347669088556
AK-11,-6.988890676353364,105.88652330911444,-6.983890676353364,105.88452330911444
AK-11,-7.360281352706728,104.95804661822889,-7.3552813527067284,104.9560466182289
AK-11,-7.57683285579153,107.02592110358866,-7.577832855791529,107.02152110358865
AK-11,-6.428914666085404,107.78468355881695,-6.430614666085405,107.78498355881696
AK-11,-5.80440000000064,107.40020000000085,-5.80560000000064,107.40180000000085
AK-11,-5.976401771332206,107.57904487070762,-5.978501771332207,107.58074487070762
AK-11,-6.043016084407858,107.62880726124973,-6.044916084407858,107.63010726124973
AK-11,-7.316706781182361,107.51190678119073,-7.317006781182361,107.51160678119074
AK-11,-5.9213918405794965,107.52972859459028,-5.929291840579497,107.53722859459027
AK-11,-5.6691167019506095,106.49577223397979,-5.66901670195061,106.49607223397979
AK-11,-5.622662809789941,106.71279628097969,-5.622562809789941,106.7137962809797
AK-11,-5.7056784948251975,107.22366467732947,-5.706578494825197,107.22566467732946
AK-11,-6.905847885562521,105.8574737147777,-6.904847885562521,105.8571737147777
AK-11,-7.162116501475925,105.97758291775583,-7.158316501475925,105.97508291775583
AK-11,-6.059083498524075,107.64591708224418,-6.062883498524075,107.64841708224418
AK-11,-5.7087621611070976,106.38491365525961,-5.707862161107098,106.3868136552596
AK-11,-5.955421285073424,107.56950552216195,-5.957721285073424,107.57150552216196
AK-11,-5.9892049524462525,106.03603119055643,-5.988704952446253,106.03643119055643
AK-11,-5.627006076168409,106.65290101269133,-5.626906076168408,106.65350101269132
AK-11,-5.906193218801938,107.52500678117502,-5.906493218801939,107.52530678117503
AK-11,-5.633019324308812,106.62208386486316,-5.632919324308812,106.62258386486316
AK-11,-6.297272234014338,107.7673832980609,-6.297572234014338,107.7674832980609
AK-11,-5.633219324309147,106.62268386486147,-5.633119324309146,106.62318386486147
AK-11,-6.88134386378737,105.85578209037041,-6.8795438637873705,105.85528209037041
AK-11,-5.683423309114115,106.44740932364746,-5.683023309114115,106.44840932364747
AK-11,-6.7394713376298725,105.82802213336593,-6.736371337629872,105.82762213336594
AK-11,-6.4804286623701275,107.81117786663407,-6.483528662370128,107.81157786663407
AK-11,-5.662816701948785,106.50357223398527,-5.662616701948784,106.50417223398527
AK-11,-5.621350506338934,106.678978643762,-5.621250506338934,106.67967864376199
AK-11,-7.601149493661066,106.96252135623801,-7.601249493661066,106.96182135623802
AK-11,-7.559983298051216,107.13662776601474,-7.560183298051216,107.13602776601473
AK-11,-6.415383864864496,107.80038067569146,-6.416883864864496,107.80068067569145
AK-11,-5.8447787203994555,107.46028439966068,-5.845278720399455,107.46088439966069
AK-11,-7.381721279600545,106.18051560033932,-7.381221279600545,106.17991560033931
AK-11,-6.809116135135505,105.83951932430854,-6.807616135135505,105.83921932430854
AK-11,-7.539976690885886,107.19119067635253,-7.540376690885886,107.19019067635253
AK-11,-6.34425613621263,107.78231790962958,-6.3460561362126295,107.78281790962959
AK-11,-7.594280675690853,107.01541613513852,-7.594380675690854,107.01491613513852
AK-11,-6.930027765985662,105.8701167019391,-6.929727765985662,105.87001670193911
AK-11,-7.594080675691188,107.01481613513685,-7.594180675691188,107.01431613513685
AK-11,-7.320706781198061,106.11109321882498,-7.320406781198061,106.11079321882497
AK-11,-7.599693923831591,106.98229898730867,-7.599793923831592,106.98169898730868
AK-11,-7.238095047553748,107.59816880944358,-7.238595047553748,107.59776880944358
AK-11,-7.270078714926576,106.06229447783805,-7.2677787149265765,106.06029447783804
AK-11,-7.515337838892902,107.24298634474039,-7.516237838892902,107.2410863447404
AK-12,-6.369786505338728,105.81749197296104,-6.365486505338727,105.81849197296104
