route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
AK-03,FULL,AK-03-16-40,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-16-50,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-17-0,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-17-10,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-17-20,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-17-30,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-17-40,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-17-50,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-18-0,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-18-10,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-18-20,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-18-30,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-18-40,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-18-50,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-19-0,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-19-10,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-19-20,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-19-30,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-19-40,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-19-50,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-20-0,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-20-10,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-20-20,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-20-30,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-20-40,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-20-50,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-21-0,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-21-10,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-21-20,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-21-30,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-21-40,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-21-50,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-22-0,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-22-10,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-22-20,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-22-30,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-22-40,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-22-50,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-23-0,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-23-10,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-23-20,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-23-30,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-23-40,AK-03,,,,AK-03,2,2
AK-03,FULL,AK-03-23-50,AK-03,,,,AK-03,2,2

AK-04,FULL,AK-04-0-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-0-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-0-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-0-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-0-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-0-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-1-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-1-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-1-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-1-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-1-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-1-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-2-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-2-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-2-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-2-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-2-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-2-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-3-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-3-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-3-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-3-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-3-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-3-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-4-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-4-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-4-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-4-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-4-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-4-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-5-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-5-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-5-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-5-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-5-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-5-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-6-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-6-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-6-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-6-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-6-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-6-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-7-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-7-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-7-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-7-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-7-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-7-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-8-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-8-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-8-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-8-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-8-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-8-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-9-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-9-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-9-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-9-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-9-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-9-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-10-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-10-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-10-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-10-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-10-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-10-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-11-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-11-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-11-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-11-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-11-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-11-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-12-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-12-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-12-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-12-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-12-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-12-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-13-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-13-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-13-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-13-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-13-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-13-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-14-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-14-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-14-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-14-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-14-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-14-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-15-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-15-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-15-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-15-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-15-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-15-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-16-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-16-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-16-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-16-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-16-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-16-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-17-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-17-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-17-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-17-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-17-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-17-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-18-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-18-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-18-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-18-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-18-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-18-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-19-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-19-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-19-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-19-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-19-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-19-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-20-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-20-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-20-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-20-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-20-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-20-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-21-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-21-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-21-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-21-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-21-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-21-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-22-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-22-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-22-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-22-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-22-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-22-50,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-23-0,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-23-10,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-23-20,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-23-30,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-23-40,AK-04,,,,AK-04,2,2
AK-04,FULL,AK-04-23-50,AK-04,,,,AK-04,2,2

AK-05,FULL,AK-05-0-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-0-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-0-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-0-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-0-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-0-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-1-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-1-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-1-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-1-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-1-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-1-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-2-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-2-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-2-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-2-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-2-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-2-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-3-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-3-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-3-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-3-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-3-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-3-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-4-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-4-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-4-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-4-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-4-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-4-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-5-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-5-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-5-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-5-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-5-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-5-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-6-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-6-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-6-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-6-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-6-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-6-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-7-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-7-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-7-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-7-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-7-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-7-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-8-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-8-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-8-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-8-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-8-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-8-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-9-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-9-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-9-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-9-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-9-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-9-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-10-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-10-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-10-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-10-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-10-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-10-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-11-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-11-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-11-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-11-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-11-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-11-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-12-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-12-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-12-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-12-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-12-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-12-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-13-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-13-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-13-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-13-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-13-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-13-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-14-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-14-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-14-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-14-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-14-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-14-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-15-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-15-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-15-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-15-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-15-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-15-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-16-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-16-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-16-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-16-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-16-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-16-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-17-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-17-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-17-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-17-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-17-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-17-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-18-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-18-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-18-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-18-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-18-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-18-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-19-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-19-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-19-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-19-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-19-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-19-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-20-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-20-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-20-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-20-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-20-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-20-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-21-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-21-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-21-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-21-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-21-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-21-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-22-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-22-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-22-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-22-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-22-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-22-50,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-23-0,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-23-10,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-23-20,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-23-30,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-23-40,AK-05,,,,AK-05,2,2
AK-05,FULL,AK-05-23-50,AK-05,,,,AK-05,2,2

AK-06,FULL,AK-06-0-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-0-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-0-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-0-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-0-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-0-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-1-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-1-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-1-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-1-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-1-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-1-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-2-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-2-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-2-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-2-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-2-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-2-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-3-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-3-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-3-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-3-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-3-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-3-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-4-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-4-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-4-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-4-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-4-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-4-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-5-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-5-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-5-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-5-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-5-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-5-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-6-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-6-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-6-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-6-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-6-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-6-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-7-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-7-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-7-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-7-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-7-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-7-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-8-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-8-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-8-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-8-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-8-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-8-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-9-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-9-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-9-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-9-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-9-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-9-50,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-10-0,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-10-10,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-10-20,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-10-30,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-10-40,AK-06,,,,AK-06,2,2
AK-06,FULL,AK-06-10-50,AK-06,,,,AK-06,2,2
